,H,He,Li,Be,B,C,N,O,F,Ne,Na,Mg,Al,Si,P,S,Cl,Ar,K,Ca,Sc,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,Ga,Ge,As,Se,Br,Kr,Rb,Sr,Y,Zr,Nb,Mo,Tc,Ru,Rh,Pd,Ag,Cd,In,Sn,Sb,Te,I,Xe,Cs,Ba,La,Ce,Pr,Nd,Pm,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,Hf,Ta,W,Re,Os,Ir,Pt,Au,Hg,Tl,Pb,Bi
Cu,-1.0,-1.0,0.0528675820465746,0.12006091992556356,-1.0,-1.0,-1.0,-1.0,0.05586175125,-1.0,0.1381010040642939,0.0867720127609295,-1.0,0.06223150854034849,0.056954133906192334,0.06983182486531309,0.03472726968434755,-1.0,-1.0,0.10944167038514949,0.08096656769458753,0.1528475915331236,0.1072922534488812,0.05160397475143569,0.09184838963334946,0.1081779455735108,0.08222612378709784,0.10738754949553392,-1.0,0.07356098726699935,-1.0,-1.0,0.21140420615609753,0.08949501710114591,-1.0,-1.0,0.0749834333757737,0.10040701222472832,0.06697433522829409,0.04508735296748925,0.1141265625,0.1922696241760784,-1.0,-1.0,0.0332152510141694,0.08395879041826072,0.15706402330044658,0.10572991178425775,0.04920797237753621,0.10133014157019417,-1.0,0.10972914342084387,-1.0,-1.0,-1.0,0.11791366595987023,0.0947484262101061,0.438592325,0.12997520797190593,0.08195319907142251,-1.0,0.07619960725297907,0.11309337186518172,0.1127647081140404,0.05813534913175718,0.10744082284874923,0.05011910499316493,0.08051478127758785,0.05601196771026393,-1.0,0.047311087250534956,-1.0,-1.0,0.13243919609698843,-1.0,0.130647111,-1.0,0.14884590552849505,-1.0,0.12266721939147235,0.13481806217055986,0.10607530332584252,-1.0
Zn,0.09498645352992699,-1.0,-1.0,0.12779551922130034,-1.0,0.10949003699999998,-1.0,-1.0,-1.0,-1.0,0.054601400744360984,0.05818828758771991,-1.0,0.08341449562499999,0.08516895377356162,0.0791940142484312,-1.0,-1.0,0.036395782453003206,0.11268804642846314,0.12490351,0.221712824127328,0.15883867033507537,0.0884040512372202,0.0756472173050311,0.08204793813371786,0.07906630002886014,0.11167532687243151,0.07356098726699935,-1.0,0.038502786887699404,0.08499961350000002,0.09328354977790691,0.08875513072499999,-1.0,-1.0,0.0412149323999451,0.10797251127068401,0.07279364443181818,0.13135129366182527,0.26320117736798815,0.133984208,-1.0,0.169746888125,0.033870511520688276,0.12848116802212653,0.12526551795724403,0.10774487981786708,-1.0,0.11684485100832952,0.10211087604166667,0.16440639775000002,0.15617228627207455,-1.0,-1.0,0.11003648903990874,0.12135987958333334,0.42264947,0.10926504944444444,0.08046885638888888,-1.0,0.096145526875,0.12447586966043832,0.0769368875,-1.0,0.1095756925,-1.0,-1.0,-1.0,0.1059134385960169,-1.0,-1.0,0.0298266773155988,0.10898864937422216,0.10252965433333334,-1.0,0.04792309607839755,0.09948029647305623,-1.0,0.16269676730632324,0.04870531721214144,0.1137406599447893,-1.0
Ga,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.06633324947547235,-1.0,-1.0,-1.0,-1.0,0.05589448885705591,-1.0,-1.0,-1.0,-1.0,0.038502786887699404,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.08070633089471894,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.05041777418461035,-1.0
Ge,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1450309965982232,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1085293383498214,-1.0,-1.0,-1.0,-1.0,-1.0,0.080605032,0.06790672417378885,-1.0,-1.0,0.08499961350000002,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.12724879919240037,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.176329762104261,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
As,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.048115709325430404,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.21135971628460637,-1.0,-1.0,-1.0,-1.0,0.09099319639158598,-1.0,0.1777123888724858,0.056326818843052,0.21140420615609753,0.09328354977790691,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.050490313330992395,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.051452858859931595,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0723264383653998,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1003998261972491,-1.0,-1.0,-1.0,-1.0,-1.0,0.051598013885885405,-1.0,0.0424114111176765,-1.0
Se,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.06487972470015478,-1.0,-1.0,-1.0,0.119040758,0.1347138545,-1.0,-1.0,0.06496166535627791,-1.0,0.1897576721666667,0.259238252,-1.0,0.09498784399845898,0.12872237103245326,0.0941489822071561,0.0577107315204588,0.08949501710114591,0.08875513072499999,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1342352594998969,-1.0,0.04948200425,-1.0,-1.0,0.1059960815,-1.0,-1.0,0.13855257783333333,-1.0,0.099928572,-1.0,-1.0,-1.0,0.07081729383619349,-1.0,-1.0,-1.0,0.16655901512121776,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.08867611519205773,0.043114466000000004,0.07780835974851753,-1.0
Br,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1339161788100193,-1.0,-1.0,-1.0,-1.0,0.057761906670848795,-1.0,-1.0,0.1684208257631667,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.13059807810941,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.07747938188091269,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Kr,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Rb,-1.0,-1.0,-1.0,-1.0,-1.0,0.11085506333333335,-1.0,-1.0,-1.0,-1.0,-1.0,0.08967993882389381,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2436067632092917,-1.0,-1.0,-1.0,-1.0,0.06196596653457118,0.05034539554946091,-1.0,-1.0,0.0749834333757737,0.0412149323999451,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0490812269572207,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.06309579876366343,-1.0,0.18730244661109385,-1.0,-1.0,-1.0,-1.0,-1.0,0.04975692936200425,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.062324803039218196,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Sr,-1.0,-1.0,0.0515646162707486,0.13808600557025344,0.080387862,0.07543486708955978,0.3332475275,-1.0,-1.0,-1.0,-1.0,0.10726899394545986,-1.0,0.12112490708261518,0.0627530133787284,0.09018861701008134,0.12495839613477311,-1.0,-1.0,0.08991834848827493,0.34840897,0.24595140095439594,0.24348443535410969,0.18168798438439943,0.1348106803689157,0.1307463818881512,0.125004457563544,0.10922656784512118,0.10040701222472832,0.10797251127068401,-1.0,-1.0,0.050490313330992395,0.1342352594998969,0.07747938188091269,-1.0,0.0490812269572207,-1.0,0.09071620906563879,0.11770658283499164,0.15207056207803502,0.14171208540480967,0.12637674837407764,0.11611786310714288,-1.0,0.15513367933284877,0.3962063559718421,0.1078079334482508,0.05684317386804898,0.13327508567608926,0.09545391874724035,0.09879977080287088,0.13018964518940943,-1.0,-1.0,0.09943312511882066,-1.0,0.0430783605,1.2e-07,-1.0,-1.0,-1.0,0.048990847679609296,-1.0,0.1204550603900605,-1.0,-1.0,-1.0,0.0990593979534629,-1.0,-1.0,0.14887688642857141,0.10243154801124306,0.11181395618934266,-1.0,0.11734722862500001,0.13452031668750003,-1.0,-1.0,0.15372423122696285,0.11640735081708152,0.08713558751291026,0.06281802349185299
Y,-1.0,-1.0,-1.0,0.04614252385473736,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.12049543868699508,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.07928785540486759,-1.0,-1.0,-1.0,-1.0,0.141364215,-1.0,0.13408785674378965,0.10934207453308896,0.06697433522829409,0.07279364443181818,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.09071620906563879,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.11691035,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.06714801274557577,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.17828762351692962,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Zr,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0555723537760974,-1.0,-1.0,-1.0,0.140445795,-1.0,-1.0,-1.0,0.05538191595330645,-1.0,-1.0,-1.0,-1.0,0.09585575462500001,-1.0,0.0504394436227218,0.0507052245961437,0.04508735296748925,0.13135129366182527,-1.0,-1.0,-1.0,0.04948200425,-1.0,-1.0,-1.0,0.11770658283499164,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.23730740764069863,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1584964735,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.14707882959836724,-1.0
Nb,-1.0,-1.0,-1.0,0.16440836,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.24409506755904928,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.13193893017608932,0.27770215722297836,0.146028569158857,0.1203273275,-1.0,0.1249425375,-1.0,0.12623991,0.24177476758225228,0.1141265625,0.26320117736798815,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.15207056207803502,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.11233834749999999,0.28177078375,0.12947081587560993,-1.0,0.128655785,-1.0,-1.0,-1.0,-1.0,-1.0,0.2966758235759256,-1.0,0.4563580854364191,0.45635791543642074,-1.0,-1.0,0.062383437,0.29040273871821,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.11522477075230589,-1.0,0.15550688999999998,-1.0
Mo,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0936005798984964,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.07259996822148523,-1.0,-1.0,-1.0,-1.0,0.15155390477117692,-1.0,-1.0,0.0906640997067692,0.1922696241760784,0.133984208,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.14171208540480967,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0725228794790716,-1.0,0.15166024740317902,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2542288188374,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.16222276684442238,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0749251061696623,-1.0,0.09945460518848229,-1.0
Tc,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.130577946,-1.0,-1.0,-1.0,0.06196712659237225,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1059960815,-1.0,-1.0,-1.0,0.12637674837407764,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.09431372159497965,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.23277389821632757,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.10515714503828351,-1.0
Ru,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.053648617499999995,-1.0,-1.0,-1.0,-1.0,0.07313852066114826,-1.0,-1.0,-1.0,-1.0,0.11460557833333333,-1.0,-1.0,0.07218394,-1.0,0.169746888125,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.11611786310714288,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.13499273294551978,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2533120689174903,-1.0,-1.0,-1.0,0.05634933375,-1.0,0.08460701500000001,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Rh,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.034842967837288304,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.08458493476058022,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.08513305699744085,0.0332152510141694,0.033870511520688276,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.19489978070371813,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.14741353526491913,-1.0
