file,formula,spacegroup_symbol,spacegroup_number,classification,family_match,confidence,anion_to_cation_ratio,score_abx3_like,score_layered_rp_like,network_score,b_site_species,octahedral_fraction_of_cations,largest_octa_network_fraction,a_site_coordination_fraction,A_element,B_element,X_element,A_oxidation_state,B_oxidation_state,X_oxidation_state,A_shannon_radius,B_shannon_radius,X_shannon_radius,A_shannon_cn,B_shannon_cn,X_shannon_cn,A_shannon_spin,B_shannon_spin,X_shannon_spin,error
data/cifs/CrSiTe3_mp-3779.cif,Cr1 Si1 Te3,R-3,148,unlikely perovskite-family,False,0.471,1.5,1.0,0.882352941176471,0.6749999999999999,Cr,0.5,0.5,0.0,Si,Cr,Te,4.0,2.0,-2.0,0.400,0.800,2.210,VI,VI,VI,none,High Spin,none,
data/cifs/Cs3AuO_mp-505212.cif,Cs3 Au1 O1,P6_3/mmc,194,unlikely perovskite-family,False,0.033,0.25,0.0,0.0,0.0,,0.0,0.0,0.0,Cs,Au,O,1.0,-1.0,-2.0,1.880,,1.350,XII,,II,none,,none,
data/cifs/Cs3ClO_mp-562420.cif,Cs3 Cl1 O1,Pnma,62,unlikely perovskite-family,False,0.127,0.6666666666666666,0.0,0.0,0.3930555555555555,Cs,0.3333333333333333,0.25,0.0,,Cs,Cl,,1.0,-1.0,,1.670,1.810,,VI,VI,,none,none,
data/cifs/CsAgCl3_mp-28610.cif,Cs1 Ag1 Cl3,I4/mmm,139,likely perovskite-family (ABX3/double-perovskite-like),True,1.0,1.5,1.0,0.882352941176471,1.0,Ag,0.5,1.0,1.0,Cs,Ag,Cl,1.0,2.0,-1.0,1.880,0.940,1.810,XII,VI,VI,none,none,none,
data/cifs/CsAgF3_mp-561920.cif,Cs1 Ag1 F3,I4/mcm,140,likely perovskite-family (ABX3/double-perovskite-like),True,1.0,1.5,1.0,0.882352941176471,1.0,Ag,0.5,1.0,1.0,Cs,Ag,F,1.0,2.0,-1.0,1.880,0.940,1.285,XII,VI,II,none,none,none,
data/cifs/CsAlTe3_mp-1189272.cif,Cs1 Al1 Te3,P2_1/c,14,unlikely perovskite-family,False,0.227,1.5,1.0,0.882352941176471,0.0,,0.0,0.0,0.0,Cs,Al,Te,1.0,3.0,-1.3333333333333333,1.880,0.535,,XII,VI,,none,none,,
data/cifs/CsAuBr3_mp-569548.cif,Cs1 Au1 Br3,I4/mmm,139,likely perovskite-family (ABX3/double-perovskite-like),True,1.0,1.5,1.0,0.882352941176471,1.0,Au,0.5,1.0,1.0,Cs,Au,Br,1.0,2.0,-1.0,1.880,,1.960,XII,,VI,none,,none,
data/cifs/CsAuCl3_mp-23026.cif,Cs1 Au1 Cl3,Pm-3m,221,likely perovskite-family (ABX3/double-perovskite-like),True,1.0,1.5,1.0,0.882352941176471,1.0,Au,0.5,1.0,1.0,Cs,Au,Cl,1.0,2.0,-1.0,1.880,,1.810,XII,,VI,none,,none,
data/cifs/CsAuCl3_mp-23484.cif,Cs1 Au1 Cl3,I4/mmm,139,likely perovskite-family (ABX3/double-perovskite-like),True,1.0,1.5,1.0,0.882352941176471,1.0,Au,0.5,1.0,1.0,Cs,Au,Cl,1.0,2.0,-1.0,1.880,,1.810,XII,,VI,none,,none,
data/cifs/CsAuI3_mp-28453.cif,Cs1 Au1 I3,I4/mmm,139,likely perovskite-family (ABX3/double-perovskite-like),True,1.0,1.5,1.0,0.882352941176471,1.0,Au,0.5,1.0,1.0,Cs,Au,I,1.0,2.0,-1.0,1.880,,2.200,XII,,VI,none,,none,
data/cifs/CsAuSe3_mp-567913.cif,Cs1 Au1 Se3,P-1,2,unlikely perovskite-family,False,0.227,1.5,1.0,0.882352941176471,0.0,,0.0,0.0,0.0,Cs,Au,Se,1.0,3.0,-1.3333333333333333,1.880,0.850,,XII,VI,,none,none,,
data/cifs/CsBSe3_mp-573358.cif,Cs1 B1 Se3,P2_1/c,14,unlikely perovskite-family,False,0.227,1.5,1.0,0.882352941176471,0.0,,0.0,0.0,0.0,Cs,B,Se,1.0,-3.0,0.6666666666666666,1.880,,,XII,,,none,,,
data/cifs/CsBeF3_mp-12262.cif,Cs1 Be1 F3,Pnma,62,unlikely perovskite-family,False,0.431,1.5,1.0,0.882352941176471,0.5875,Cs,0.5,0.25,0.0,Be,Cs,F,2.0,1.0,-1.0,0.450,1.670,1.285,VI,VI,II,none,none,none,
data/cifs/CsBrO3_mp-28873.cif,Cs1 Br1 O3,R3m,160,unlikely perovskite-family,False,0.227,1.5,1.0,0.882352941176471,0.0,,0.0,0.0,0.0,Cs,Br,O,1.0,5.0,-2.0,1.880,,1.350,XII,,II,none,,none,
data/cifs/CsCaBr3_mp-30056.cif,Cs1 Ca1 Br3,Pm-3m,221,likely perovskite-family (ABX3/double-perovskite-like),True,1.0,1.5,1.0,0.882352941176471,1.0,Ca,0.5,1.0,1.0,Cs,Ca,Br,1.0,2.0,-1.0,1.880,1.000,1.960,XII,VI,VI,none,none,none,
data/cifs/CsCaF3_mp-7104.cif,Cs1 Ca1 F3,Pm-3m,221,likely perovskite-family (ABX3/double-perovskite-like),True,1.0,1.5,1.0,0.882352941176471,1.0,Ca,0.5,1.0,1.0,Cs,Ca,F,1.0,2.0,-1.0,1.880,1.000,1.285,XII,VI,II,none,none,none,
data/cifs/CsCaH3_mp-644203.cif,Cs1 Ca1 H3,Pm-3m,221,unlikely perovskite-family,False,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,
data/cifs/CsCdBr3_mp-541899.cif,Cs1 Cd1 Br3,P6_3/mmc,194,unlikely perovskite-family,False,0.561,1.5,1.0,0.882352941176471,0.7375,Cd,0.5,0.25,1.0,Cs,Cd,Br,1.0,2.0,-1.0,1.880,0.950,1.960,XII,VI,VI,none,none,none,
data/cifs/CsCdBr3_mp-570231.cif,Cs1 Cd1 Br3,Pm-3m,221,likely perovskite-family (ABX3/double-perovskite-like),True,1.0,1.5,1.0,0.882352941176471,1.0,Cd,0.5,1.0,1.0,Cs,Cd,Br,1.0,2.0,-1.0,1.880,0.950,1.960,XII,VI,VI,none,none,none,
data/cifs/CsCdCl3_mp-568544.cif,Cs1 Cd1 Cl3,Pm-3m,221,likely perovskite-family (ABX3/double-perovskite-like),True,1.0,1.5,1.0,0.882352941176471,1.0,Cd,0.5,1.0,1.0,Cs,Cd,Cl,1.0,2.0,-1.0,1.880,0.950,1.810,XII,VI,VI,none,none,none,
data/cifs/CsCdCl3_mp-619015.cif,Cs1 Cd1 Cl3,P6_3/mmc,194,likely perovskite-family (ABX3/double-perovskite-like),True,1.0,1.5,1.0,0.882352941176471,1.0,Cd,0.5,1.0,1.0,Cs,Cd,Cl,1.0,2.0,-1.0,1.880,0.950,1.810,XII,VI,VI,none,none,none,
data/cifs/CsCdF3_mp-8399.cif,Cs1 Cd1 F3,Pm-3m,221,likely perovskite-family (ABX3/double-perovskite-like),True,1.0,1.5,1.0,0.882352941176471,1.0,Cd,0.5,1.0,1.0,Cs,Cd,F,1.0,2.0,-1.0,1.880,0.950,1.285,XII,VI,II,none,none,none,
data/cifs/CsCoCl3_mp-504708.cif,Cs1 Co1 Cl3,Cmcm,63,unlikely perovskite-family,False,0.561,1.5,1.0,0.882352941176471,0.7375,Co,0.5,0.25,1.0,Cs,Co,Cl,1.0,2.0,-1.0,1.880,0.745,1.810,XII,VI,VI,none,High Spin,none,
data/cifs/CsCrBr3_mp-27179.cif,Cs1 Cr1 Br3,P6_3mc,186,unlikely perovskite-family,False,0.561,1.5,1.0,0.882352941176471,0.7375,Cr,0.5,0.25,1.0,Cs,Cr,Br,1.0,2.0,-1.0,1.880,0.800,1.960,XII,VI,VI,none,High Spin,none,
data/cifs/CsCrCl3_mp-29616.cif,Cs1 Cr1 Cl3,C2/m,12,unlikely perovskite-family,False,0.561,1.5,1.0,0.882352941176471,0.7375,Cr,0.5,0.25,1.0,Cs,Cr,Cl,1.0,2.0,-1.0,1.880,0.800,1.810,XII,VI,VI,none,High Spin,none,
data/cifs/CsCrCl3_mp-570326.cif,Cs1 Cr1 Cl3,P6_3/mmc,194,unlikely perovskite-family,False,0.561,1.5,1.0,0.882352941176471,0.7375,Cr,0.5,0.25,1.0,Cs,Cr,Cl,1.0,2.0,-1.0,1.880,0.800,1.810,XII,VI,VI,none,High Spin,none,
data/cifs/CsCrCl3_mp-610955.cif,Cs1 Cr1 Cl3,P6_3mc,186,unlikely perovskite-family,False,0.561,1.5,1.0,0.882352941176471,0.7375,Cr,0.5,0.25,1.0,Cs,Cr,Cl,1.0,2.0,-1.0,1.880,0.800,1.810,XII,VI,VI,none,High Spin,none,
data/cifs/CsCrI3_mp-580597.cif,Cs1 Cr1 I3,Pbcn,60,unlikely perovskite-family,False,0.54,1.5,1.0,0.882352941176471,0.69375,Cr,0.5,0.125,1.0,Cs,Cr,I,1.0,2.0,-1.0,1.880,0.800,2.200,XII,VI,VI,none,High Spin,none,
data/cifs/CsCuBr3_mp-27336.cif,Cs1 Cu1 Br3,C222_1,20,likely perovskite-family (ABX3/double-perovskite-like),True,1.0,1.5,1.0,0.882352941176471,1.0,Cu,0.5,1.0,1.0,Cs,Cu,Br,1.0,2.0,-1.0,1.880,0.730,1.960,XII,VI,VI,none,none,none,
data/cifs/CsCuCl3_mp-567366.cif,Cs1 Cu1 Cl3,P6_3mc,186,unlikely perovskite-family,False,0.561,1.5,1.0,0.882352941176471,0.7375,Cu,0.5,0.25,1.0,Cs,Cu,Cl,1.0,2.0,-1.0,1.880,0.730,1.810,XII,VI,VI,none,none,none,
data/cifs/CsDyBr3_mp-1079040.cif,Cs1 Dy1 Br3,P4/mbm,127,likely perovskite-family (ABX3/double-perovskite-like),True,1.0,1.5,1.0,0.882352941176471,1.0,Dy,0.5,1.0,1.0,Cs,Dy,Br,1.0,2.0,-1.0,1.880,1.070,1.960,XII,VI,VI,none,none,none,
data/cifs/CsEuBr3_mp-638685.cif,Cs1 Eu1 Br3,Pnma,62,likely perovskite-family (ABX3/double-perovskite-like),True,1.0,1.5,1.0,0.882352941176471,1.0,Eu,0.5,1.0,1.0,Cs,Eu,Br,1.0,2.0,-1.0,1.880,1.170,1.960,XII,VI,VI,none,none,none,
data/cifs/CsEuCl3_mp-1068377.cif,Cs1 Eu1 Cl3,Pm-3m,221,likely perovskite-family (ABX3/double-perovskite-like),True,1.0,1.5,1.0,0.882352941176471,1.0,Eu,0.5,1.0,1.0,Cs,Eu,Cl,1.0,2.0,-1.0,1.880,1.170,1.810,XII,VI,VI,none,none,none,
data/cifs/CsEuF3_mp-8396.cif,Cs1 Eu1 F3,Pm-3m,221,likely perovskite-family (ABX3/double-perovskite-like),True,1.0,1.5,1.0,0.882352941176471,1.0,Eu,0.5,1.0,1.0,Cs,Eu,F,1.0,2.0,-1.0,1.880,1.170,1.285,XII,VI,II,none,none,none,
data/cifs/CsFeCl3_mp-29400.cif,Cs1 Fe1 Cl3,P6_3/mmc,194,unlikely perovskite-family,False,0.561,1.5,1.0,0.882352941176471,0.7375,Fe,0.5,0.25,1.0,Cs,Fe,Cl,1.0,2.0,-1.0,1.880,0.780,1.810,XII,VI,VI,none,High Spin,none,
data/cifs/CsFeF3_mp-555302.cif,Cs1 Fe1 F3,P6_3/mmc,194,likely perovskite-family (ABX3/double-perovskite-like),True,1.0,1.5,1.0,0.882352941176471,1.0,Fe,0.5,1.0,1.0,Cs,Fe,F,1.0,2.0,-1.0,1.880,0.780,1.285,XII,VI,II,none,High Spin,none,
data/cifs/CsGaS3_mp-562726.cif,Cs1 Ga1 S3,P2_1/c,14,unlikely perovskite-family,False,0.227,1.5,1.0,0.882352941176471,0.0,,0.0,0.0,0.0,Ga,Cs,S,3.0,1.0,-1.3333333333333333,0.620,1.670,,VI,VI,,none,none,,
data/cifs/CsGaSe3_mp-510283.cif,Cs1 Ga1 Se3,P2_1/c,14,unlikely perovskite-family,False,0.227,1.5,1.0,0.882352941176471,0.0,,0.0,0.0,0.0,Ga,Cs,Se,3.0,1.0,-1.3333333333333333,0.620,1.670,,VI,VI,,none,none,,
data/cifs/CsGeBr3_mp-1068340.cif,Cs1 Ge1 Br3,R3m,160,likely perovskite-family (ABX3/double-perovskite-like),True,1.0,1.5,1.0,0.882352941176471,1.0,Ge,0.5,1.0,1.0,Cs,Ge,Br,1.0,2.0,-1.0,1.880,0.730,1.960,XII,VI,VI,none,none,none,
data/cifs/CsGeBr3_mp-570223.cif,Cs1 Ge1 Br3,Pm-3m,221,likely perovskite-family (ABX3/double-perovskite-like),True,1.0,1.5,1.0,0.882352941176471,1.0,Ge,0.5,1.0,1.0,Cs,Ge,Br,1.0,2.0,-1.0,1.880,0.730,1.960,XII,VI,VI,none,none,none,
data/cifs/CsGeCl3_mp-22988.cif,Cs1 Ge1 Cl3,R3m,160,likely perovskite-family (ABX3/double-perovskite-like),True,1.0,1.5,1.0,0.882352941176471,1.0,Ge,0.5,1.0,1.0,Cs,Ge,Cl,1.0,2.0,-1.0,1.880,0.730,1.810,XII,VI,VI,none,none,none,
data/cifs/CsGeI3_mp-28377.cif,Cs1 Ge1 I3,Cm,8,likely perovskite-family (ABX3/double-perovskite-like),True,1.0,1.5,1.0,0.882352941176471,1.0,Ge,0.5,1.0,1.0,Cs,Ge,I,1.0,2.0,-1.0,1.880,0.730,2.200,XII,VI,VI,none,none,none,
data/cifs/CsHgBr3_mp-1194175.cif,Cs1 Hg1 Br3,C2/c,15,likely perovskite-family (ABX3/double-perovskite-like),True,1.0,1.5,1.0,0.882352941176471,1.0,Hg,0.5,1.0,1.0,Cs,Hg,Br,1.0,2.0,-1.0,1.880,1.020,1.960,XII,VI,VI,none,none,none,
data/cifs/CsHgBr3_mp-27718.cif,Cs1 Hg1 Br3,Pm-3m,221,likely perovskite-family (ABX3/double-perovskite-like),True,1.0,1.5,1.0,0.882352941176471,1.0,Hg,0.5,1.0,1.0,Cs,Hg,Br,1.0,2.0,-1.0,1.880,1.020,1.960,XII,VI,VI,none,none,none,
data/cifs/CsHgCl3_mp-1197432.cif,Cs1 Hg1 Cl3,P2_1/c,14,likely perovskite-family (ABX3/double-perovskite-like),True,1.0,1.5,1.0,0.882352941176471,1.0,Hg,0.5,1.0,1.0,Cs,Hg,Cl,1.0,2.0,-1.0,1.880,1.020,1.810,XII,VI,VI,none,none,none,
data/cifs/CsHgCl3_mp-29845.cif,Cs1 Hg1 Cl3,P3_2,145,likely perovskite-family (ABX3/double-perovskite-like),True,1.0,1.5,1.0,0.882352941176471,1.0,Hg,0.5,1.0,1.0,Cs,Hg,Cl,1.0,2.0,-1.0,1.880,1.020,1.810,XII,VI,VI,none,none,none,
data/cifs/CsHgCl3_mp-570591.cif,Cs1 Hg1 Cl3,Pm-3m,221,likely perovskite-family (ABX3/double-perovskite-like),True,1.0,1.5,1.0,0.882352941176471,1.0,Hg,0.5,1.0,1.0,Cs,Hg,Cl,1.0,2.0,-1.0,1.880,1.020,1.810,XII,VI,VI,none,none,none,
data/cifs/CsHgF3_mp-561947.cif,Cs1 Hg1 F3,Pm-3m,221,likely perovskite-family (ABX3/double-perovskite-like),True,1.0,1.5,1.0,0.882352941176471,1.0,Hg,0.5,1.0,1.0,Cs,Hg,F,1.0,2.0,-1.0,1.880,1.020,1.285,XII,VI,II,none,none,none,
data/cifs/CsIO3_mp-28295.cif,Cs1 I1 O3,Pmn2_1,31,likely perovskite-family (ABX3/double-perovskite-like),True,1.0,1.5,1.0,0.882352941176471,1.0,I,0.5,1.0,1.0,Cs,I,O,1.0,5.0,-2.0,1.880,0.950,1.350,XII,VI,II,none,none,none,
data/cifs/CsMgBr3_mp-29750.cif,Cs1 Mg1 Br3,P6_3/mmc,194,unlikely perovskite-family,False,0.561,1.5,1.0,0.882352941176471,0.7375,Mg,0.5,0.25,1.0,Cs,Mg,Br,1.0,2.0,-1.0,1.880,0.720,1.960,XII,VI,VI,none,none,none,
data/cifs/CsMgCl3_mp-23004.cif,Cs1 Mg1 Cl3,P6_3/mmc,194,unlikely perovskite-family,False,0.561,1.5,1.0,0.882352941176471,0.7375,Mg,0.5,0.25,1.0,Cs,Mg,Cl,1.0,2.0,-1.0,1.880,0.720,1.810,XII,VI,VI,none,none,none,
data/cifs/CsMgF3_mp-8401.cif,Cs1 Mg1 F3,Pm-3m,221,likely perovskite-family (ABX3/double-perovskite-like),True,1.0,1.5,1.0,0.882352941176471,1.0,Mg,0.5,1.0,1.0,Cs,Mg,F,1.0,2.0,-1.0,1.880,0.720,1.285,XII,VI,II,none,none,none,
data/cifs/CsMgH3_mp-23751.cif,Cs1 Mg1 H3,R-3m,166,unlikely perovskite-family,False,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,
data/cifs/CsMgH3_mp-571020.cif,Cs1 Mg1 H3,Pmmn,59,unlikely perovskite-family,False,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,
data/cifs/CsMgI3_mp-29751.cif,Cs1 Mg1 I3,P6_3/mmc,194,unlikely perovskite-family,False,0.561,1.5,1.0,0.882352941176471,0.7375,Mg,0.5,0.25,1.0,Cs,Mg,I,1.0,2.0,-1.0,1.880,0.720,2.200,XII,VI,VI,none,none,none,
data/cifs/CsMnBr3_mp-23048.cif,Cs1 Mn1 Br3,P6_3/mmc,194,unlikely perovskite-family,False,0.561,1.5,1.0,0.882352941176471,0.7375,Mn,0.5,0.25,1.0,Cs,Mn,Br,1.0,2.0,-1.0,1.880,0.830,1.960,XII,VI,VI,none,High Spin,none,
data/cifs/CsMnCl3_mp-23336.cif,Cs1 Mn1 Cl3,R-3m,166,likely perovskite-family (ABX3/double-perovskite-like),True,1.0,1.5,1.0,0.882352941176471,1.0,Mn,0.5,1.0,1.0,Cs,Mn,Cl,1.0,2.0,-1.0,1.880,0.830,1.810,XII,VI,VI,none,High Spin,none,
data/cifs/CsMnF3_mp-558702.cif,Cs1 Mn1 F3,P6_3/mmc,194,likely perovskite-family (ABX3/double-perovskite-like),True,1.0,1.5,1.0,0.882352941176471,1.0,Mn,0.5,1.0,1.0,Cs,Mn,F,1.0,2.0,-1.0,1.880,0.830,1.285,XII,VI,II,none,High Spin,none,
data/cifs/CsMnI3_mp-540609.cif,Cs1 Mn1 I3,P6_3/mmc,194,unlikely perovskite-family,False,0.561,1.5,1.0,0.882352941176471,0.7375,Mn,0.5,0.25,1.0,Cs,Mn,I,1.0,2.0,-1.0,1.880,0.830,2.200,XII,VI,VI,none,High Spin,none,
data/cifs/CsNO3_mp-1196533.cif,Cs1 N1 O3,Pa-3,205,unlikely perovskite-family,False,0.314,1.5,1.0,0.882352941176471,0.2442708333333333,Cs,0.25,0.03125,0.0,N,Cs,O,5.0,1.0,-2.0,0.130,1.670,1.350,VI,VI,II,none,none,none,
data/cifs/CsNO3_mp-22628.cif,Cs1 N1 O3,Pmmn,59,unlikely perovskite-family,False,0.227,1.5,1.0,0.882352941176471,0.0,,0.0,0.0,0.0,N,Cs,O,5.0,1.0,-2.0,0.130,1.670,1.350,VI,VI,II,none,none,none,
data/cifs/CsNO3_mp-561851.cif,Cs1 N1 O3,P1,1,unlikely perovskite-family,False,0.227,1.5,1.0,0.882352941176471,0.0,,0.0,0.0,0.0,N,Cs,O,5.0,1.0,-2.0,0.130,1.670,1.350,VI,VI,II,none,none,none,
data/cifs/CsNbO3_mp-27556.cif,Cs1 Nb1 O3,P2_1/c,14,unlikely perovskite-family,False,0.41,1.5,1.0,0.882352941176471,0.54375,Nb,0.75,0.125,0.0,Cs,Nb,O,1.0,5.0,-2.0,1.880,0.640,1.350,XII,VI,II,none,none,none,
data/cifs/CsNiBr3_mp-1080570.cif,Cs1 Ni1 Br3,P6_3/mmc,194,unlikely perovskite-family,False,0.561,1.5,1.0,0.882352941176471,0.7375,Ni,0.5,0.25,1.0,Cs,Ni,Br,1.0,2.0,-1.0,1.880,0.690,1.960,XII,VI,VI,none,none,none,
data/cifs/CsNiCl3_mp-22950.cif,Cs1 Ni1 Cl3,P6_3/mmc,194,unlikely perovskite-family,False,0.561,1.5,1.0,0.882352941176471,0.7375,Ni,0.5,0.25,1.0,Cs,Ni,Cl,1.0,2.0,-1.0,1.880,0.690,1.810,XII,VI,VI,none,none,none,
data/cifs/CsNiF3_mp-1194078.cif,Cs1 Ni1 F3,P6_3/mmc,194,likely perovskite-family (ABX3/double-perovskite-like),True,1.0,1.5,1.0,0.882352941176471,1.0,Ni,0.5,1.0,1.0,Cs,Ni,F,1.0,2.0,-1.0,1.880,0.690,1.285,XII,VI,II,none,none,none,
data/cifs/CsNiF3_mp-505492.cif,Cs1 Ni1 F3,R-3m,166,likely perovskite-family (ABX3/double-perovskite-like),True,1.0,1.5,1.0,0.882352941176471,1.0,Ni,0.5,1.0,1.0,Cs,Ni,F,1.0,2.0,-1.0,1.880,0.690,1.285,XII,VI,II,none,none,none,
data/cifs/CsNiF3_mp-557772.cif,Cs1 Ni1 F3,P6_3/mmc,194,unlikely perovskite-family,False,0.561,1.5,1.0,0.882352941176471,0.7375,Ni,0.5,0.25,1.0,Cs,Ni,F,1.0,2.0,-1.0,1.880,0.690,1.285,XII,VI,II,none,none,none,
data/cifs/CsPS3_mp-504838.cif,Cs1 P1 S3,Immm,71,unlikely perovskite-family,False,0.227,1.5,1.0,0.882352941176471,0.0,,0.0,0.0,0.0,P,Cs,S,5.0,1.0,-2.0,0.380,1.670,1.840,VI,VI,VI,none,none,none,
data/cifs/CsPbBr3_mp-567629.cif,Cs1 Pb1 Br3,Pnma,62,likely perovskite-family (ABX3/double-perovskite-like),True,1.0,1.5,1.0,0.882352941176471,1.0,Pb,0.5,1.0,1.0,Cs,Pb,Br,1.0,2.0,-1.0,1.880,1.190,1.960,XII,VI,VI,none,none,none,
data/cifs/CsPbBr3_mp-567681.cif,Cs1 Pb1 Br3,Pnma,62,unlikely perovskite-family,False,0.54,1.5,1.0,0.882352941176471,0.69375,Pb,0.5,0.125,1.0,Cs,Pb,Br,1.0,2.0,-1.0,1.880,1.190,1.960,XII,VI,VI,none,none,none,
data/cifs/CsPbBr3_mp-600089.cif,Cs1 Pb1 Br3,Pm-3m,221,likely perovskite-family (ABX3/double-perovskite-like),True,1.0,1.5,1.0,0.882352941176471,1.0,Pb,0.5,1.0,1.0,Cs,Pb,Br,1.0,2.0,-1.0,1.880,1.190,1.960,XII,VI,VI,none,none,none,
data/cifs/CsPbCl3_mp-23037.cif,Cs1 Pb1 Cl3,Pm-3m,221,likely perovskite-family (ABX3/double-perovskite-like),True,1.0,1.5,1.0,0.882352941176471,1.0,Pb,0.5,1.0,1.0,Cs,Pb,Cl,1.0,2.0,-1.0,1.880,1.190,1.810,XII,VI,VI,none,none,none,
data/cifs/CsPbF3_mp-20282.cif,Cs1 Pb1 F3,R3c,161,likely perovskite-family (ABX3/double-perovskite-like),True,1.0,1.5,1.0,0.882352941176471,1.0,Pb,0.5,1.0,1.0,Cs,Pb,F,1.0,2.0,-1.0,1.880,1.190,1.285,XII,VI,II,none,none,none,
data/cifs/CsPbF3_mp-5811.cif,Cs1 Pb1 F3,Pm-3m,221,likely perovskite-family (ABX3/double-perovskite-like),True,1.0,1.5,1.0,0.882352941176471,1.0,Pb,0.5,1.0,1.0,Cs,Pb,F,1.0,2.0,-1.0,1.880,1.190,1.285,XII,VI,II,none,none,none,
data/cifs/CsPbI3_mp-1069538.cif,Cs1 Pb1 I3,Pm-3m,221,likely perovskite-family (ABX3/double-perovskite-like),True,1.0,1.5,1.0,0.882352941176471,1.0,Pb,0.5,1.0,1.0,Cs,Pb,I,1.0,2.0,-1.0,1.880,1.190,2.200,XII,VI,VI,none,none,none,
data/cifs/CsPbI3_mp-540839.cif,Cs1 Pb1 I3,Pnma,62,unlikely perovskite-family,False,0.54,1.5,1.0,0.882352941176471,0.69375,Pb,0.5,0.125,1.0,Cs,Pb,I,1.0,2.0,-1.0,1.880,1.190,2.200,XII,VI,VI,none,none,none,
data/cifs/CsPdCl3_mp-29882.cif,Cs1 Pd1 Cl3,Ibam,72,unlikely perovskite-family,False,0.227,1.5,1.0,0.882352941176471,0.0,,0.0,0.0,0.0,Pd,Cs,Cl,2.0,1.0,-1.0,0.860,1.670,1.810,VI,VI,VI,none,none,none,
data/cifs/CsSO3_mp-561681.cif,Cs1 S1 O3,P6_3mc,186,unlikely perovskite-family,False,0.227,1.5,1.0,0.882352941176471,0.0,,0.0,0.0,0.0,S,Cs,O,5.0,1.0,-2.0,,1.670,1.350,,VI,II,,none,none,
data/cifs/CsScCl3_mp-27359.cif,Cs1 Sc1 Cl3,P6_3/mmc,194,unlikely perovskite-family,False,0.561,1.5,1.0,0.882352941176471,0.7375,Sc,0.5,0.25,1.0,Cs,Sc,Cl,1.0,2.0,-1.0,1.880,,1.810,XII,,VI,none,,none,
data/cifs/CsSiTe3_mp-570957.cif,Cs1 Si1 Te3,Cc,9,unlikely perovskite-family,False,0.471,1.5,1.0,0.882352941176471,0.7333333333333333,Cs,0.25,1.0,0.0,Si,Cs,Te,4.0,1.0,-1.6666666666666667,0.400,1.670,,VI,VI,,none,none,,
data/cifs/CsSnBr3_mp-27214.cif,Cs1 Sn1 Br3,Pm-3m,221,likely perovskite-family (ABX3/double-perovskite-like),True,1.0,1.5,1.0,0.882352941176471,1.0,Sn,0.5,1.0,1.0,Cs,Sn,Br,1.0,2.0,-1.0,1.880,,1.960,XII,,VI,none,,none,
data/cifs/CsSnCl3_mp-1070375.cif,Cs1 Sn1 Cl3,Pm-3m,221,likely perovskite-family (ABX3/double-perovskite-like),True,1.0,1.5,1.0,0.882352941176471,1.0,Sn,0.5,1.0,1.0,Cs,Sn,Cl,1.0,2.0,-1.0,1.880,,1.810,XII,,VI,none,,none,
data/cifs/CsSnCl3_mp-27394.cif,Cs1 Sn1 Cl3,P2_1/c,14,likely perovskite-family (ABX3/double-perovskite-like),True,1.0,1.5,1.0,0.882352941176471,1.0,Sn,0.5,1.0,1.0,Cs,Sn,Cl,1.0,2.0,-1.0,1.880,,1.810,XII,,VI,none,,none,
data/cifs/CsSnF3_mp-1105915.cif,Cs1 Sn1 F3,P2_1/c,14,unlikely perovskite-family,False,0.561,1.5,1.0,0.882352941176471,0.7375,Sn,0.5,0.25,1.0,Cs,Sn,F,1.0,2.0,-1.0,1.880,,1.285,XII,,II,none,,none,
data/cifs/CsSnI3_mp-27381.cif,Cs1 Sn1 I3,Pnma,62,unlikely perovskite-family,False,0.54,1.5,1.0,0.882352941176471,0.69375,Sn,0.5,0.125,1.0,Cs,Sn,I,1.0,2.0,-1.0,1.880,,2.200,XII,,VI,none,,none,
data/cifs/CsSnI3_mp-568570.cif,Cs1 Sn1 I3,Pnma,62,likely perovskite-family (ABX3/double-perovskite-like),True,1.0,1.5,1.0,0.882352941176471,1.0,Sn,0.5,1.0,1.0,Cs,Sn,I,1.0,2.0,-1.0,1.880,,2.200,XII,,VI,none,,none,
data/cifs/CsSnI3_mp-614013.cif,Cs1 Sn1 I3,Pm-3m,221,likely perovskite-family (ABX3/double-perovskite-like),True,1.0,1.5,1.0,0.882352941176471,1.0,Sn,0.5,1.0,1.0,Cs,Sn,I,1.0,2.0,-1.0,1.880,,2.200,XII,,VI,none,,none,
data/cifs/CsSnI3_mp-616378.cif,Cs1 Sn1 I3,P4/mbm,127,likely perovskite-family (ABX3/double-perovskite-like),True,1.0,1.5,1.0,0.882352941176471,1.0,Sn,0.5,1.0,1.0,Cs,Sn,I,1.0,2.0,-1.0,1.880,,2.200,XII,,VI,none,,none,
data/cifs/CsSnS3_mp-561710.cif,Cs1 Sn1 S3,P-1,2,unlikely perovskite-family,False,0.561,1.5,1.0,0.882352941176471,0.7375,Sn,0.5,0.25,1.0,Cs,Sn,S,1.0,4.0,-1.6666666666666667,1.880,0.690,,XII,VI,,none,none,,
